70873	10.876785	1.333786	1
3107	4.887391	1.619611	2
41863	8.519034	1.555714	3
10770	3.133807	0.677770	2
40350	11.426331	0.697796	3
72473	11.744701	1.556042	1
33881	12.554291	1.199639	3
37622	13.128462	1.482727	3
51340	14.648526	1.404578	3
50466	0.910968	0.961721	1
42180	2.572501	0.899352	1
39933	9.092368	1.260771	3
28057	12.222663	0.031150	3
40844	10.557799	1.696351	3
58501	0.285147	0.456941	1
5611	0.000000	0.197521	2
41719	2.379144	1.089880	1
70168	10.725882	1.679216	1
11752	0.629813	0.572499	2
48006	12.685173	0.320362	3
12410	1.429325	0.820272	2
14989	10.462741	0.620689	3
47536	8.694634	1.371966	3
14729	6.612244	1.200172	2
59354	8.404611	1.040373	1
9629	8.510449	0.360312	3
3630	3.101600	1.062261	2
37951	4.094494	0.922180	1
43532	7.681433	0.571619	3
72167	10.792698	0.346019	1
33760	10.141563	0.366517	3
64229	7.385651	1.519261	3
24511	13.267666	1.618980	3
11315	3.811508	1.337002	2
27342	7.338098	0.721424	3
13831	5.498315	0.965681	2
33556	1.094709	0.904070	1
32692	3.971113	0.819949	1
36560	11.895764	0.071351	3
11177	1.272443	0.957078	2
31157	4.475667	1.165935	1
82192	15.885572	0.003630	1
42961	7.700544	0.618117	3
68790	6.893603	1.551174	1
6730	1.266638	1.357891	2
66865	7.610278	1.131657	1
11620	4.011382	0.004920	2
2876	5.500914	0.109079	2
8939	6.623410	1.444483	2
5001	0.222829	1.390793	2
16659	9.651855	0.108283	3
6563	0.314344	0.817187	2
31193	11.482058	1.496164	3
8177	3.373334	0.188649	2
5992	7.636795	1.388705	2
38801	11.266829	1.145069	3
45239	5.029850	0.640235	1
67444	13.198151	0.519473	1
38884	3.050774	0.973604	1
10632	5.114358	0.303630	2
18191	10.204871	1.041805	3
62929	5.256492	1.404809	1
52426	1.516770	0.763213	1
29873	11.844248	1.203909	3
10455	1.463494	0.175360	2
64704	9.460149	1.088146	1
